chr	start	end	local_h2g	pos	color
6	39606230	39606415	186	388981411	black
6	39606422	39606498	77	388981494	black
6	39606554	39607011	458	388982007	black
6	39607249	39607507	259	388982503	black
6	39608187	39608429	243	388983425	black
6	39608495	39608712	218	388983708	black
6	39608705	39608788	84	388983784	black
6	39610182	39610675	494	388985671	black
6	39610685	39610964	280	388985960	black
6	39610968	39611107	140	388986103	black
6	39611192	39611233	42	388986229	black
6	39611455	39611741	287	388986737	black
6	39611745	39611830	86	388986826	black
6	39612160	39612876	717	388987872	black
6	39612877	39613500	624	388988496	black
6	39613508	39613617	110	388988613	black
6	39613618	39613739	122	388988735	black
6	39613698	39613998	301	388988994	black
6	39613997	39614524	528	388989520	black
6	39614524	39614763	239	388989758	red
6	46987126	46987367	242	396362363	black
6	46987369	46987415	47	396362411	black
6	46987726	46987749	24	396362745	black
6	46988405	46988508	104	396363504	black
6	46988509	46988530	22	396363526	black
6	46990627	46990672	46	396365668	black
6	46990673	46990830	158	396365826	black
6	46990851	46991021	171	396366017	black
6	46991288	46991326	39	396366322	black
6	46992206	46992349	144	396367345	black
6	46992350	46992379	30	396367375	black
6	46992378	46992452	75	396367448	black
6	46992479	46992605	127	396367601	black
6	46992551	46992634	84	396367630	black
6	46992572	46992652	81	396367648	black
6	46995819	46995859	41	396370855	black
6	46998069	46998278	210	396373274	black
6	46999708	46999841	134	396374837	black
6	46999980	47000087	108	396375083	black
6	47000111	47000544	434	396375540	black
6	47000545	47001092	548	396376088	black
6	47001126	47001252	127	396376248	black
6	47001519	47001870	352	396376866	black
6	47001872	47001918	47	396376914	black
6	47002229	47002252	24	396377248	black
6	47002908	47003011	104	396378007	black
6	47003012	47003033	22	396378029	black
6	47005082	47005103	22	396380099	black
6	47005107	47005403	297	396380399	black
6	47005416	47005544	129	396380540	black
6	47005565	47005734	170	396380730	black
6	47005747	47005787	41	396380783	black
6	47005989	47006093	105	396381089	black
6	47006093	47006106	13	396381101	red
6	52077849	52082748	4900	401457744	black
6	52082748	52092132	9384	401467127	red
6	52090649	52092116	1468	401467112	black
6	52092117	52093353	1237	401468349	black
6	52092304	52097912	5609	401472908	black
6	52093354	52094549	1196	401469545	black
6	52097911	52103791	5881	401478787	black
6	52103815	52117376	13562	401492372	black
6	52117378	52121090	3713	401496086	black
6	52121092	52121226	135	401496222	black
6	52121185	52121427	243	401496423	black
6	52121423	52121717	295	401496713	black
6	52121718	52122415	698	401497411	black
6	52122646	52123765	1120	401498761	black
6	52123832	52123887	56	401498883	black
6	52124276	52124362	87	401499358	black
6	52124523	52124960	438	401499956	black
6	52124962	52125017	56	401500013	black
6	52125018	52128702	3685	401503698	black
6	52128677	52129343	667	401504339	black
6	52129039	52129327	289	401504323	black
6	52129328	52130042	715	401505038	black
6	52130065	52130133	69	401505129	black
6	52130241	52131345	1105	401506341	black
6	52132235	52132452	218	401507448	black
6	52132237	52132547	311	401507543	black
6	52132548	52132596	49	401507592	black
6	52132599	52136285	3687	401511281	black
6	52136260	52136923	664	401511919	black
6	52136616	52136909	294	401511905	black
6	52136910	52137625	716	401512621	black
6	52137620	52137681	62	401512677	black
6	52137818	52138921	1104	401513917	black
6	52138783	52138943	161	401513939	black
6	52138980	52139030	51	401514026	black
6	52139643	52139928	286	401514924	black
6	52139969	52140194	226	401515190	black
6	52140198	52143290	3093	401518286	black
6	52143295	52144617	1323	401519613	black
6	52144623	52145768	1146	401520764	black
6	52145744	52146114	371	401521110	black
6	52146109	52146394	286	401521390	black
6	52146395	52147098	704	401522094	black
6	52147273	52148381	1109	401523377	black
6	52149080	52149346	267	401524342	black
6	52149109	52149594	486	401524590	black
6	52149440	52149608	169	401524604	black
6	52149609	52149857	249	401524853	black
6	52149707	52151231	1525	401526227	black
6	52149858	52150004	147	401525000	black
6	52151585	52151709	125	401526705	black
6	52151749	52152104	356	401527100	black
6	52152105	52165625	13521	401540621	black
7	4	1475	1472	401542098	black
7	1477	2628	1152	401543251	black
7	2629	48391	45763	401589014	black
7	48391	48401	10	401589023	red
7	48402	49937	1536	401590560	black
7	49013	49147	135	401589770	black
7	49148	49816	669	401590439	black
7	49817	49874	58	401590497	black
7	49875	51133	1259	401591756	black
7	51134	51208	75	401591831	black
7	51209	54839	3631	401595462	black
7	54840	58750	3911	401599373	black
7	57399	60717	3319	401601340	black
7	57408	60751	3344	401601374	black
7	58751	59983	1233	401600606	black
7	60751	60780	29	401601402	red
7	4776989	4777045	57	406317668	black
7	4777045	4777696	651	406318318	red
7	4777613	4777865	253	406318488	black
7	4777865	4777892	27	406318514	red
7	4777957	4778459	503	406319082	black
7	4778493	4778523	31	406319146	black
7	4778524	4778556	33	406319179	black
7	4778760	4778850	91	406319473	black
7	4778968	4779357	390	406319980	black
7	4779359	4779563	205	406320186	black
7	4779566	4780054	489	406320677	black
7	4780129	4780343	215	406320966	black
7	4780345	4780606	262	406321229	black
7	4780839	4780905	67	406321528	black
7	4780908	4780969	62	406321592	black
7	4781084	4781272	189	406321895	black
7	4781368	4781689	322	406322312	black
7	4781836	4782292	457	406322915	black
7	4782297	4782503	207	406323126	black
7	4782768	4782812	45	406323435	black
7	4783033	4783242	210	406323865	black
7	4783245	4783356	112	406323979	black
7	4783358	4783417	60	406324040	black
7	4783454	4783658	205	406324281	black
7	4783479	4783712	234	406324335	black
7	4783703	4783738	36	406324361	black
7	4785032	4785056	25	406325679	black
7	4785998	4786115	118	406326738	black
7	4786183	4786285	103	406326908	black
7	4786203	4786363	161	406326986	black
7	4786659	4786786	128	406327409	black
7	4786792	4787047	256	406327670	black
7	4788201	4788491	291	406329114	black
7	4789140	4789421	282	406330044	black
7	4789423	4791905	2483	406332528	black
7	4791906	4792144	239	406332767	black
7	4792145	4792188	44	406332811	black
7	4792189	4792253	65	406332876	black
7	4975851	4975852	2	406516475	black
7	4975852	4978992	3140	406519614	red
7	5595158	5595566	409	407136189	black
7	5595566	5595935	369	407136557	red
7	5595987	5596035	49	407136658	black
7	5595998	5596014	17	407136637	black
7	5596015	5596073	59	407136696	black
7	5596067	5596196	130	407136819	black
7	5596445	5596526	82	407137149	black
7	5596934	5597114	181	407137737	black
7	5597998	5598022	25	407138645	black
7	5598195	5598302	108	407138925	black
7	5598302	5598582	281	407139205	black
7	5598583	5598678	96	407139301	black
7	5598684	5598704	21	407139327	black
7	5598994	5599087	94	407139710	black
7	5601676	5601757	82	407142380	black
7	5601873	5601949	77	407142572	black
7	5604102	5604181	80	407144804	black
7	5604907	5605297	391	407145920	black
7	5605409	5605727	319	407146350	black
7	5605881	5605995	115	407146618	black
7	5606074	5606264	191	407146887	black
7	5606269	5606492	224	407147115	black
7	5606818	5609760	2943	407150383	black
7	5609828	5609890	63	407150513	black
7	5610111	5610165	55	407150788	black
7	5610410	5610559	150	407151182	black
7	5611885	5611957	73	407152580	black
7	5612335	5612855	521	407153478	black
7	5613246	5613767	522	407154390	black
7	5613749	5613889	141	407154512	black
7	5613872	5613964	93	407154587	black
7	5613965	5614058	94	407154681	black
7	5614059	5614268	210	407154891	black
7	5614671	5615107	437	407155730	black
7	5615106	5615876	771	407156499	black
7	5615806	5615898	93	407156521	black
7	5615876	5616390	515	407157013	black
7	5616266	5617663	1398	407158286	black
7	5617066	5617826	761	407158449	black
7	5617615	5618232	618	407158855	black
7	5617664	5618346	683	407158969	black
7	5618356	5620574	2219	407161197	black
7	5620613	5622393	1781	407163016	black
7	5622393	5623189	797	407163812	black
7	5623238	5623536	299	407164159	black
7	5623459	5623933	475	407164556	black
7	5623948	5624631	684	407165254	black
7	5624632	5626616	1985	407167239	black
7	5626597	5626757	161	407167380	black
7	5626647	5627283	637	407167906	black
7	5626746	5627512	767	407168135	black
7	5627235	5627545	311	407168168	black
7	5627284	5629646	2363	407170269	black
7	5628946	5629151	206	407169774	black
7	5629152	5629730	579	407170353	black
7	5629328	5629731	404	407170354	black
7	5631001	5631104	104	407171727	black
7	5631418	5632899	1482	407173522	black
7	5633199	5634142	944	407174765	black
7	5634243	5634646	404	407175269	black
7	5634789	5634937	149	407175560	black
7	5635926	5637057	1132	407177680	black
7	5637145	5637329	185	407177952	black
7	5637330	5637396	67	407178019	black
7	5637397	5638104	708	407178727	black
7	5638026	5638205	180	407178828	black
7	5639610	5639680	71	407180303	black
7	5640278	5640401	124	407181024	black
7	5640298	5640394	97	407181017	black
7	5640387	5640514	128	407181137	black
7	5640395	5640417	23	407181040	black
7	5640510	5640784	275	407181407	black
7	5640785	5640827	43	407181450	black
7	5640827	5641219	393	407181842	black
7	5641200	5641298	99	407181921	black
7	5641387	5641458	72	407182081	black
7	5641467	5642812	1346	407183435	black
7	5642813	5643108	296	407183731	black
7	5643085	5644209	1125	407184832	black
7	5644236	5644255	20	407184878	black
7	5644256	5644431	176	407185054	black
7	5644433	5644519	87	407185142	black
7	5644531	5646333	1803	407186956	black
7	5646335	5646472	138	407187095	black
7	5646473	5650749	4277	407191372	black
7	5650735	5650751	17	407191374	black
7	5650752	5651520	769	407192143	black
7	5651498	5651521	24	407192144	black
7	5651522	5652849	1328	407193472	black
7	5652862	5653076	215	407193699	black
7	5653077	5653160	84	407193783	black
7	5653161	5653520	360	407194143	black
7	5653575	5653657	83	407194280	black
7	5653686	5653740	55	407194363	black
7	5653782	5654162	381	407194785	black
7	5654110	5654212	103	407194835	black
7	5654214	5654277	64	407194900	black
7	5654278	5654491	214	407195114	black
7	5654492	5654787	296	407195410	black
7	5654802	5655367	566	407195990	black
7	5655402	5655550	149	407196173	black
7	5655593	5655633	41	407196256	black
7	5655642	5656997	1356	407197620	black
7	5657002	5657100	99	407197723	black
7	5657174	5657410	237	407198033	black
7	5657663	5657741	79	407198364	black
7	5658156	5658340	185	407198963	black
7	5658431	5658477	47	407199100	black
7	5658684	5658820	137	407199443	black
7	5658908	5658947	40	407199570	black
7	5659213	5659259	47	407199882	black
7	5659652	5659836	185	407200459	black
7	5660081	5660118	38	407200741	black
7	5660680	5660747	68	407201370	black
7	5661518	5661545	28	407202168	black
7	5662775	5662848	74	407203471	black
7	5665948	5666530	583	407207153	black
7	5666938	5667268	331	407207891	black
7	5667274	5667472	199	407208095	black
7	5667464	5667627	164	407208250	black
7	5667697	5668509	813	407209132	black
7	5668640	5668703	64	407209326	black
7	5669179	5669369	191	407209992	black
7	5669799	5669929	131	407210552	black
7	5670250	5670296	47	407210919	black
7	5671217	5671395	179	407212018	black
7	5672195	5674140	1946	407214763	black
7	5674230	5674582	353	407215205	black
7	5674568	5674638	71	407215261	black
7	5674583	5675333	751	407215956	black
7	5675334	5676057	724	407216680	black
7	5675402	5679623	4222	407220246	black
7	5679624	5679832	209	407220455	black
7	5679833	5679848	16	407220471	black
7	5679836	5680371	536	407220994	black
7	5680372	5680402	31	407221025	black
7	5680403	5681584	1182	407222207	black
7	5681585	5681614	30	407222237	black
7	5681615	5681794	180	407222417	black
7	5681884	5682235	352	407222858	black
7	5682237	5682297	61	407222920	black
7	5682287	5682519	233	407223142	black
7	5682806	5683032	227	407223655	black
7	5682872	5683164	293	407223787	black
7	5683173	5683433	261	407224056	black
7	5683434	5683547	114	407224170	black
7	5683610	5683688	79	407224311	black
7	5683892	5684515	624	407225138	black
7	5684872	5685436	565	407226059	black
7	5685453	5686175	723	407226798	black
7	5686185	5686236	52	407226859	black
7	5686258	5687597	1340	407228220	black
7	5687608	5687690	83	407228313	black
7	5688025	5688077	53	407228700	black
7	5688103	5688152	50	407228775	black
7	5688196	5688277	82	407228900	black
7	5688859	5688901	43	407229524	black
7	5689137	5689177	41	407229800	black
7	5690209	5690247	39	407230870	black
7	5690318	5690599	282	407231222	black
7	5690603	5690634	32	407231257	black
7	5690703	5690771	69	407231394	black
7	5693012	5693815	804	407234438	black
7	5694125	5694268	144	407234891	black
7	5694146	5694378	233	407235001	black
7	5694617	5695053	437	407235676	black
7	5695116	5695397	282	407236020	black
7	5695490	5695718	229	407236341	black
7	5695866	5697398	1533	407238021	black
7	5698238	5698289	52	407238912	black
7	5698314	5698450	137	407239073	black
7	5698442	5698545	104	407239168	black
7	5698546	5699090	545	407239713	black
7	5699408	5699559	152	407240182	black
7	5699866	5699932	67	407240555	black
7	5700014	5700507	494	407241130	black
7	5700508	5700798	291	407241421	black
7	5701139	5701395	257	407242018	black
7	5701398	5701604	207	407242227	black
7	5701634	5701761	128	407242384	black
7	5701769	5702627	859	407243250	black
7	5702582	5702861	280	407243484	black
7	5702863	5702960	98	407243583	black
7	5702968	5703521	554	407244144	black
7	5703514	5703813	300	407244436	black
7	5703811	5704036	226	407244659	black
7	5704077	5704157	81	407244780	black
7	5704165	5704288	124	407244911	black
7	5704307	5704359	53	407244982	black
7	5704448	5704512	65	407245135	black
7	5704860	5704923	64	407245546	black
7	5706897	5706934	38	407247557	black
7	5707135	5707163	29	407247786	black
7	5707557	5707602	46	407248225	black
7	5707783	5707839	57	407248462	black
7	5707962	5707985	24	407248608	black
7	5707986	5708200	215	407248823	black
7	5708617	5708768	152	407249391	black
7	5708758	5708918	161	407249541	black
7	5708920	5709645	726	407250268	black
7	5709986	5710253	268	407250876	black
7	5710111	5710865	755	407251488	black
7	5710863	5711324	462	407251947	black
7	5711265	5711332	68	407251955	black
7	5711931	5712320	390	407252943	black
7	5712321	5712355	35	407252978	black
7	5712356	5712393	38	407253016	black
7	5712456	5712503	48	407253126	black
7	5712566	5712606	41	407253229	black
7	5713301	5713429	129	407254052	black
7	5713430	5713462	33	407254085	black
7	5713463	5713727	265	407254350	black
7	5713771	5714073	303	407254696	black
